page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,IATA（空港コード）,ICAO（空港コード）,別名,名前の謂れ,名称由来人物の地位職業名,国,年間利用客数,年間利用者数データの年,年間発着回数,年間発着回数データの年,座標・経度,座標・緯度,所在地,旧称,標高,母都市,滑走路の長さ,滑走路数,総面積,読み,近隣空港,運営者,運用時間,開港年
3053561,マイドゥグリ国際空港,35703,7663,False,1,17,1,1,1,0,0,2,0,0,0,0,2,2,3,0,2,0,1,0,0,0,0,2,0,0
3053562,ヨラ空港,36915,7677,False,1,18,1,1,1,0,0,2,1,1,0,0,2,2,2,0,2,0,1,0,0,0,0,2,0,0
3053563,ザリア空港,34555,7485,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3053591,アスワン国際空港,37843,7984,False,1,15,1,1,2,0,0,2,0,0,0,0,2,2,2,0,1,0,1,0,0,0,0,1,0,0
3053915,ドッソ空港,29017,6813,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054205,アサバ国際空港,36048,7747,False,1,18,1,1,1,0,0,2,0,0,0,0,4,4,2,0,0,0,1,0,0,0,0,2,0,0
3054222,マーガレット・エクポ国際空港,37491,7824,False,1,21,1,1,3,0,0,2,1,1,0,0,2,2,3,0,2,0,1,0,0,0,0,2,0,0
3054233,アクワ・イボム空港,33937,7546,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054237,ミンナ空港,34358,7584,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054252,アカヌ・イビアム国際空港,39825,8512,False,1,25,1,1,3,1,2,2,1,1,0,0,2,2,3,0,1,0,1,0,0,0,0,4,0,0
3054256,サム・ムバクウェ空港,35572,7562,False,1,21,1,1,3,1,1,2,1,1,0,0,2,2,2,0,1,0,1,0,0,0,0,2,0,0
3054259,マラディ空港,31494,6937,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054494,ポートハーコート国際空港,56821,12954,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054549,ザンデール空港,33723,7412,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054551,アーリット空港,33987,7284,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054553,ディファ空港,31899,7213,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054554,タウア空港,33011,7228,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054561,ワヒグヤ空港,35313,7648,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3054891,エンフィダ＝ハンマメット国際空港,88989,13714,False,1,25,1,1,4,0,0,2,1,1,0,0,4,4,2,0,0,0,1,0,0,1,0,2,0,1
3054905,ブィドゴシュチュ・イグナツィ・ヤン・パデレフスキ空港,41611,8823,False,1,22,1,1,2,0,0,3,2,0,1,1,2,2,2,0,1,0,3,0,0,0,0,1,0,0
3055142,シュレフ国際空港,38106,8239,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3055158,ジューグー空港,34042,7376,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3055159,カンディ空港,33257,7214,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3055160,パラクー空港,34149,7353,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3055161,サベー空港,33003,7160,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3055162,バンフォラ空港,33601,7306,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3055181,ジェルバ＝ザルジス国際空港,64586,10886,False,1,23,1,1,4,0,0,2,1,2,1,2,2,2,2,0,1,0,1,0,0,0,0,1,0,0
3055954,アガディール・アル・マシーラ空港,80770,13902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3056130,アリスティデス・ペレイラ国際空港,53538,10778,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3056362,サディク・アブバカール3世国際空港,36229,7718,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3056432,リール空港,56967,9439,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3059611,フェニックス・ディアー・バレー空港,35719,8619,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3059631,ブタ・ゼガ空港,27256,6807,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3059637,ヤンガンビ空港,30625,6835,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3065282,サン・セバスティアン空港,38941,10475,False,1,29,2,2,1,0,0,2,1,0,1,1,2,2,6,0,1,1,2,1,0,0,2,1,0,1
3066161,パンプローナ空港,47230,9389,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3066162,ビトリア空港,53778,11241,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3071231,ウナラスカ空港,41770,9496,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3078604,ハサブ空港,40739,11942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3078625,ディバ空港,31958,7568,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3078668,マテカネ空港,31112,7737,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3079463,ヤクーツク空港,58684,12307,False,1,27,2,2,4,0,0,2,0,0,0,0,4,4,2,0,1,0,2,1,0,1,0,1,0,1
3084362,サンタマリア空港,22088,6326,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
3085752,カステリョン＝コスタ・アサアール空港,85588,19136,False,1,31,2,2,3,1,0,2,0,0,0,0,4,4,3,0,1,2,2,1,0,0,2,1,0,1
3089541,ウィード空港,30234,7362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3095637,マニトウワッジ空港,37687,8318,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3104928,コクシェタウ空港,42145,8836,False,1,24,2,2,1,0,0,2,0,0,0,0,4,4,2,0,3,0,2,1,0,1,0,0,0,0
3107860,ドライデン地域空港,42541,8674,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3109011,プリンス・モハンマド・ビン・アブドゥルアズィーズ国際空港,49427,11457,False,1,24,1,1,3,0,0,2,0,0,0,0,4,4,3,0,2,0,2,0,0,0,0,2,0,0
3109999,ケノーラ空港,39706,8377,False,1,24,2,2,1,0,0,2,0,0,1,1,4,4,2,0,2,0,1,0,0,1,0,1,0,0
3110479,スー・ルックアウト空港,39495,8840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3111531,フォートフランシス町営空港,39442,8379,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3122047,ベナラ空港,35573,7604,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3122678,台北空港,23731,7130,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
3124675,サザンカリフォルニア・ロジスティックス空港,50674,13663,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3126884,ウィーラウィラ空港,36611,8132,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3127057,フィガリ＝シュド・コルス空港,52125,10695,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3129556,スデ・ドブ空港,173271,24540,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3130213,マリーナ・ディ・カンポ空港,37245,8270,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3134753,ボガシェヴォ空港,110964,13864,False,1,26,2,2,2,0,0,2,1,0,0,0,4,4,3,0,2,1,1,0,0,1,0,0,0,1
3137516,アイツタキ国際空港,33457,7868,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3137518,エヌア空港,25559,6245,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3138734,ノーヴィ・ウレンゴイ空港,49425,10365,False,1,23,2,2,3,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,0,0,0
3140137,トゥノシナ空港,40554,8820,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3141089,ピエシュチャニ空港,31728,7328,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3141171,マルチン空港,31639,7158,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3141188,トレンチーン空港,31078,7028,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3141968,クルガン空港,38021,8009,False,1,30,2,2,2,0,0,2,1,1,1,1,4,4,2,0,2,1,1,0,0,1,0,1,0,2
3143929,バンゴカ国際空港,38176,8026,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3144765,シュコドラ空港,27583,6722,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3145350,サランダ空港,31569,7021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3146717,カナンガ空港,32530,7173,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3147357,ボーマ空港,29622,6774,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3147882,レディスミス空港,30003,6812,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3148326,カレミ空港,33068,7149,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3148747,ムバンダカ空港,33805,7293,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3155023,札幌飛行場 (初代),45564,11641,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3155197,カステリョン飛行場,34755,7681,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3185598,ビアリッツ＝アングレット＝バイヨンヌ空港,48470,9834,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3192493,伊春林都空港,69021,10693,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
3194152,ウラワ空港,34084,10701,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3194172,キラキラ空港,34922,7599,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196858,ウルハーバー空港,32467,7101,False,1,19,1,1,3,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,0,0,0
3196872,アフタラ空港,30714,6842,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196884,フェラ空港,30036,6824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196920,アウキ空港,30448,6923,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196937,マラウ空港,30278,6764,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196938,ラマタ空港,30169,6778,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196968,サンタアナ空港 (ソロモン諸島),34415,7402,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196973,サンタクルーズ・グラシオサベイ・ルオバ空港,33360,7296,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196976,ベローナ・アヌア空港,31590,6965,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3196979,レンネル・ティンゴア空港,33092,7194,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3201178,西昌青山空港,32244,7302,False,1,21,2,2,2,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,1,0,0,0,0
3201301,ナーンナコーン空港,41042,9109,False,1,23,1,1,3,0,0,2,0,0,0,0,4,4,2,1,2,0,1,0,0,1,0,1,0,0
3201776,ナサチュープ空港,31196,7008,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3203890,スアバナオ空港,30378,6854,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3203892,カガウ空港,30099,6798,False,1,16,1,1,2,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0
3203918,セゲ空港,28467,6792,False,1,14,1,1,1,0,0,2,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,1
3203921,ムンダ空港,33459,7696,False,1,17,1,1,1,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,0,0,0
3204035,大阪国際空港ターミナル,36420,11249,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3205869,スルタン・ムハンマド・バダルディン2世国際空港,68497,13948,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3207272,バララエ空港,30536,6810,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3207274,モノ空港,30843,6786,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3207280,チョイスルベイ空港,32716,7223,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3207282,ムバンバナキラ空港,31320,6927,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3207286,グリムセイ空港,35754,10921,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3210096,ネパールガンジ空港,30415,7199,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3211231,ウエスカ＝ピリネオス空港,55481,13642,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3212165,コーンケン空港,45661,10031,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3218285,ウボンラーチャターニー空港,40097,8717,False,1,25,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,3,1,0,1,0,0,0,0
3218915,煙台蓬莱国際空港,77095,12014,False,2,24,1,1,5,0,0,2,0,0,0,0,4,4,2,1,0,0,1,0,0,2,0,0,0,1
3225143,トレヴィーゾ空港,38007,8515,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3227929,ピッサヌローク空港,37792,8158,False,1,23,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,2,0,0,1,0,0,0,0
3229858,トラン空港,36118,7892,False,1,27,1,1,4,0,0,2,0,0,0,0,4,4,4,0,2,0,3,1,0,1,0,0,0,0
3229933,アバディーン空港,39253,8678,False,1,26,1,1,3,0,0,1,1,1,1,1,4,4,2,0,2,0,1,0,0,1,0,2,0,0
3230889,ナラーティワート空港,37062,8197,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3230901,ナコーンシータンマラート空港,39116,8624,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3231689,スコータイ空港,33323,7960,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3231699,ラムパーン空港,38888,8400,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3232738,トラート空港,35867,7832,False,1,28,1,1,4,0,0,1,0,0,0,0,4,4,4,0,2,0,2,1,0,1,0,2,0,1
3234740,ナコーンパノム空港,37339,8277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3235840,稲城亜丁空港,74786,11857,False,3,28,2,2,3,0,0,2,0,0,0,0,4,4,2,0,2,0,2,1,0,2,0,0,0,2
3236313,ローイエット空港,36641,8102,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3237274,ブリーラム空港,36796,8102,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3239859,サコンナコーン空港,37358,8204,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3239864,ルーイ空港,36327,8021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240250,メーソート空港,35888,7919,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240252,チュムポーン空港,36176,7959,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3240442,サウサンプトン空港,33909,7738,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3244640,プレー空港,35689,7859,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3244644,ラノーン空港,36246,8000,False,1,29,1,1,4,0,0,2,0,0,0,0,4,4,6,0,2,0,3,1,0,1,0,0,0,0
3246602,モンテレイ国際空港,40444,12237,False,1,23,1,1,2,0,0,2,1,1,0,0,3,4,2,0,2,1,2,0,0,0,0,1,0,0
3249055,ハツェリム空軍基地,146372,17440,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3249556,ハツォール空軍基地,145981,17390,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3249595,ネバティム空軍基地,151650,18400,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3249608,ラモン空軍基地,144439,16418,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3251136,オブダ国際空港,161873,19903,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3254170,フワヒン空港,36771,8081,False,1,27,1,1,4,0,0,2,0,0,0,0,4,4,4,0,2,0,3,1,0,1,0,0,0,0
3255188,メーホンソーン空港,36264,7963,False,1,24,0,0,4,0,0,2,0,0,0,0,4,4,3,0,2,0,3,1,0,1,0,0,0,0
3255357,パーイ空港,34413,7552,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3259211,ホセ・ホアキン・デ・オルメード国際空港,44560,9616,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3263809,パークセー国際空港,51156,9675,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3265600,ディユタード・ルイス・エドワルド・マガリャエス国際空港,59053,12239,False,1,33,1,1,3,2,2,2,1,1,1,1,4,4,2,3,1,0,2,0,0,0,0,1,0,1
3265944,サルガド・フィーリョ国際空港,51308,11125,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3266096,レシフェ/グアララペス・ジルベルト・フレイレ国際空港,56421,10904,False,1,24,1,1,3,1,1,2,1,1,1,1,1,4,2,1,1,0,1,0,0,0,0,1,0,0
3269594,越谷陸軍飛行場,43364,10938,False,1,26,0,0,7,0,0,1,0,0,0,0,2,2,7,0,0,0,0,0,0,1,0,1,0,5
3270072,ザールブリュッケン空港,57251,10747,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3273700,ベルリン空港,33464,8076,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
3273868,スルタン・アブドゥ・ハリム空港,58336,10443,False,1,31,1,1,4,0,0,2,1,1,1,1,4,4,2,0,2,1,3,1,0,1,0,1,0,0
3276309,恩施許家坪空港,66393,10257,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3279078,盾津飛行場,30329,8507,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3279465,台州路橋空港,56117,9060,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3279513,ナント・アトランティック空港,75756,14345,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3279997,常州奔牛空港,42709,8585,False,2,23,1,1,4,0,0,2,0,0,0,0,3,4,2,0,2,0,1,0,0,1,0,1,0,1
3285865,サラーラ国際空港,44875,9604,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3306086,元山空港,34300,8242,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3319854,ヨーテボリ・ランドヴェッテル空港,41572,9042,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3319858,ボルドー・メリニャック空港,38208,8508,False,1,21,1,1,2,0,0,2,1,1,0,0,2,2,2,2,1,1,2,0,0,0,0,1,0,0
3328683,ハンツィ空港,37246,8178,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3332182,フランシスタウン空港,41249,8928,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3333510,ガメア空港,31874,7416,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3333631,ハカントシー空港,31985,7369,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3333692,カン空港,31724,7335,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3334799,アラート空港,31024,7564,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3336188,新ウランバートル国際空港,45828,12710,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3347351,リーズ・ブラッドフォード空港,43828,8813,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3355866,スルタン・イスマイル・プトラ空港,62243,11093,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3361135,ハイファ空港,52977,12026,False,1,28,2,2,3,0,0,3,1,1,0,0,4,4,3,0,1,1,2,0,0,0,0,0,0,1
3363286,エイラート空港,56303,13596,False,1,27,2,2,4,0,0,3,0,0,0,0,3,4,3,0,2,1,2,0,0,0,0,0,0,1
3368537,ケルテ空港,53688,9429,False,1,25,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,3,1,0,1,0,0,0,0
3369170,スルタン・マァムド空港,56298,9987,False,1,28,1,1,4,0,0,2,1,1,1,1,4,4,2,0,1,0,3,1,0,1,0,0,0,0
3370008,スルタン・アマッ・シャ空港,57320,10067,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3372067,クダッ空港,54321,9609,False,1,25,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,3,1,0,1,0,0,0,0
3404164,オルドス空港,66948,10622,False,2,28,1,1,7,0,0,3,0,0,0,0,4,4,1,1,1,0,1,0,0,2,0,0,0,2
3407002,ラジャ・ハジ・フィサビッリラー空港,52498,10032,False,1,26,1,1,3,0,0,2,1,1,0,0,4,4,2,1,2,1,1,0,0,1,0,1,0,0
3410571,アレハンドロ・ベラスコ・アステテ国際空港,42875,9167,False,1,24,1,1,3,0,0,2,1,1,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
3410574,ロドリゲス・バロン国際空港,39173,8593,False,1,24,1,1,3,0,0,2,1,1,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
3411091,アカプルコ国際空港,43129,9141,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3411097,ソソコトラン国際空港,45999,9856,False,1,25,1,1,3,0,0,2,1,1,0,0,4,4,2,0,2,1,1,0,0,1,0,1,0,0
3414751,メリダ国際空港,49451,10689,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3414938,ヘネラル・ロベルト・フィエロ・ヴィラロボス国際空港,51108,10830,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3418476,カットビ国際空港,47674,10270,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3445695,ナナイモ空港,45226,9595,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3455061,インジルリク空軍基地,39640,12769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3458704,義烏空港,38307,9103,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3466851,清洲飛行場,36812,8592,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3475569,ディエゴ・アラセナ国際空港,46614,10047,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3475571,セロ・モレノ国際空港,40453,8564,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3478608,ロンドンの空港,81752,16913,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3479416,アクタウ空港,31296,7698,False,1,25,2,2,3,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,1,0,2,0,1
3505966,浦和飛行場,24042,7200,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3507880,アンパーラ空港,41284,9092,False,1,28,1,1,7,0,0,2,0,0,0,0,4,4,3,0,1,1,1,0,0,1,0,1,0,1
3510179,児玉飛行場,21300,6089,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3514478,アヌラーダプラ空港,42941,9433,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3515675,淮安漣水空港,64630,10282,False,1,24,1,1,3,0,0,2,1,0,0,0,4,4,3,0,1,0,1,0,0,0,0,1,0,2
3518437,黄山屯渓国際空港,63207,9807,False,1,26,1,1,4,0,0,2,1,1,1,1,4,4,3,1,0,0,1,0,0,0,0,0,0,1
3518958,バッティカロア空港,44256,9746,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3521144,松本飛行場,35780,9276,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3521909,マドゥライ空港,68707,14765,False,1,29,2,2,0,0,0,2,0,0,0,0,4,4,3,0,2,2,1,0,0,1,0,5,0,1
3522003,カトゥクルンダ空港,43164,9597,False,1,28,1,1,5,0,0,2,0,0,0,0,4,4,3,0,2,1,1,0,0,1,0,1,0,2
3527738,コッガラ空港,43800,9104,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3531300,空港施設,21051,5984,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
3537116,ブリストル空港,33710,8483,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3539940,フッド湖水上飛行場,43470,12546,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3548871,六郷飛行場,33857,9727,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3551754,富山飛行場,143406,58379,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3572703,鞍山騰鰲空港,43325,9229,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
3577308,アルトゥル飛行場,56743,13327,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3579667,エルシリオ・ルス国際空港,43966,10264,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3590215,秘匿飛行場,27199,8464,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
3590446,アルゲーロ・フェルティリア空港,30156,7258,False,2,22,1,1,1,0,0,2,1,1,0,0,4,4,2,0,2,1,1,0,0,0,0,1,0,0
3592987,ケンブリッジ市営空港 (ネブラスカ州),44813,12747,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3603765,仏山沙堤空港,37924,8598,False,3,,,,,,,,,,,,,,,,,,,,,,,,,
3607264,与那原飛行場,31349,8986,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3608524,エレンホト・サイウス国際空港,34464,8081,False,2,24,1,1,5,0,0,1,0,0,0,0,4,4,3,0,0,0,1,0,0,2,0,1,0,1
3613165,マニートソック空港,41214,11793,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3632747,シオラパルクヘリポート,36516,8415,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3633593,フェニックス・グッドイヤー空港,58735,16704,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3640198,伊那飛行場,34841,9783,False,0,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,2,0,1
3641676,諏訪之瀬島飛行場,37970,8593,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3641875,スカイポート美唄,36025,8516,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3641888,アップルポート余市,34851,8145,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3641900,スカイポートきたみ,34987,8183,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3642062,妻沼滑空場,35680,9646,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3643025,アグアスカリエンテス国際空港,52490,11595,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
3643733,双葉滑空場,35620,8465,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3644143,白老滑空場,34229,8521,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3672813,環島1号線,113939,26058,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3693828,メジャメタラナ飛行場,27729,6949,False,1,17,0,1,1,0,0,2,0,0,0,0,2,2,3,0,2,0,2,0,0,1,1,0,0,0
3695288,フランシスコ・カルレ空港,40878,8498,False,1,21,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
3698168,グリーナム・コモン空軍基地,35042,8414,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
3698454,バラコマ飛行場,38965,8913,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
